state,cluster,corr,members,window
WI,8,0.6810618698794824,"['Sweating Sickness', 'Labor Pain', 'Morning Sickness']",2016-11
WV,1,0.6687757659920667,"['Low Back Pain', 'Sleep Disorders', 'Catatonia', 'Dysmenorrhea', 'Stupor', 'Nausea', 'Gagging']",2016-11
WY,6,0.6233995214199428,"['Tremor', 'Dysuria', 'Hallucinations']",2016-11
AK,11,0.5698824365429692,"['Delirium', 'Birth Weight', 'Diarrhea']",2016-12
AL,19,0.6881191679525317,"['Intermittent Claudication', 'Nausea']",2016-12
AR,10,0.6780405168413214,"['Hirsutism', 'Amnesia', 'Labor Pain', 'Paresthesia']",2016-12
AZ,19,0.7139005251802464,"['Fasciculation', 'Paralysis']",2016-12
CA,12,0.6862141628998731,"['Anisocoria', 'Diplopia']",2016-12
CO,5,0.6275956808769032,"['Vertigo', 'Colic']",2016-12
CT,8,0.6832222919273793,"['Hot Flashes', 'Syncope', 'Ophthalmoplegia']",2016-12
DC,5,0.6508434937424035,"['Tetany', 'Nausea', 'Seizures', 'Dyspepsia']",2016-12
DE,11,0.6191288904742197,"['Dysarthria', 'Neuralgia', 'Overweight', 'Chorea']",2016-12
FL,14,0.6211370593259752,"['Chorea', 'Arthralgia', 'Urinary Incontinence', 'Polyuria']",2016-12
GA,3,0.8157158864283439,"['Metatarsalgia', 'Hyperacusis']",2016-12
HI,9,0.6478837772484083,"['Hiccup', 'Stuttering']",2016-12
IA,13,0.6150180075628572,"['Deafness', 'Sleep Disorders', 'Chest Pain', 'Amblyopia', 'Presbycusis', 'Cyanosis']",2016-12
ID,6,0.7598262089876855,"['Amnesia', 'Earache']",2016-12
IL,6,0.6609456873582095,"['Coprophagia', 'Dysuria', 'Hyperphagia']",2016-12
IN,5,0.719844940605768,"['Labor Pain', 'Asthenia']",2016-12
KS,2,0.6725177077239117,"['Coprophagia', 'Prosopagnosia', 'Chorea', 'Stuttering', 'Trismus', 'Purpura']",2016-12
KY,20,0.6713229243603352,"['Paralysis', 'Paresthesia', 'Confusion']",2016-12
LA,9,0.6474269950944419,"['Trismus', 'Hallucinations', 'Athetosis']",2016-12
MA,15,0.6626249418495326,"['Sarcopenia', 'Agraphia', 'Cerebellar Ataxia', 'Ecchymosis']",2016-12
MD,18,0.6668800460894606,"['Livedo Reticularis', 'Hematemesis']",2016-12
ME,10,0.6344619826517496,"['Flatulence', 'Paraplegia']",2016-12
MI,5,0.6686894180728029,"['Orthostatic Intolerance', 'Neck Pain']",2016-12
MN,2,0.6100612166640773,"['Gastroparesis', 'Shoulder Pain', 'Hemianopsia']",2016-12
MO,2,0.6552566825635521,"['Hematemesis', 'Sneezing', 'Earache']",2016-12
MS,3,0.666801450950218,"['Shoulder Pain', 'Dyspnea']",2016-12
MT,13,0.6745067904100932,"['Heartburn', 'Dysarthria']",2016-12
NC,20,0.5720531728303817,"['Hemianopsia', 'Livedo Reticularis', 'Urinary Incontinence', 'Anisocoria']",2016-12
ND,13,0.5576285312554007,"['Paralysis', 'Tetany', 'Aphasia', 'Stuttering']",2016-12
NE,9,0.6290809480122199,"['Tetany', 'Emaciation', 'Edema', 'Birth Weight']",2016-12
NH,10,0.685966786414955,"['Dysarthria', 'Agnosia', 'Nausea']",2016-12
NJ,15,0.7528157061616457,"['Hypocapnia', 'Paralysis']",2016-12
NM,6,0.6121023899262612,"['Ataxia', 'Oliguria']",2016-12
NV,16,0.7435389156001253,"['Hiccup', 'Oliguria']",2016-12
NY,21,0.7801716071080473,"['Pseudobulbar Palsy', 'Tinea Pedis']",2016-12
OH,3,0.661075473934925,"['Fatigue', 'Syncope']",2016-12
OK,16,0.7161799057599888,"['Urinary Incontinence', 'Presbycusis', 'Cyanosis']",2016-12
OR,12,0.7128815032888631,"['Coma', 'Urinary Incontinence', 'Abdominal Pain', 'Sarcopenia', 'Anoxia']",2016-12
PA,13,0.6786354707037856,"['Phantom Limb', 'Photophobia']",2016-12
RI,17,0.6721347397189806,"['Hiccup', 'Jaundice', 'Hirsutism']",2016-12
SC,11,0.6213505728873626,"['Delirium', 'Hirsutism', 'Diplopia', 'Hemoptysis']",2016-12
SD,10,0.6798772955899107,"['Toothache', 'Aphasia', 'Purpura']",2016-12
TN,20,0.6509893201534951,"['Trismus', 'Orthostatic Intolerance', 'Gastroparesis', 'Fasciculation']",2016-12
TX,19,0.6820482925847126,"['Virilism', 'Pseudobulbar Palsy']",2016-12
UT,16,0.6548819361614837,"['Hyperemesis Gravidarum', 'Tinea Pedis', 'Chest Pain', 'Dyspepsia', 'Presbycusis']",2016-12
VA,4,0.7125280253266619,"['Cerebellar Ataxia', 'Colic']",2016-12
VT,10,0.7305389838590892,"['Sneezing', 'Morning Sickness']",2016-12
WA,15,0.7697942919256434,"['Mouth Breathing', 'Gagging', 'Eye Hemorrhage']",2016-12
WI,1,0.7012241313528293,"['Hyperesthesia', 'Overweight']",2016-12
WV,13,0.7115855580453446,"['Dysuria', 'Paraplegia']",2016-12
WY,2,0.7426262358556699,"['Chills', 'Confusion']",2016-12
AK,19,0.6405037375889122,"['Headache', 'Amnesia', 'Snoring', 'Pruritus']",2017-01
AL,11,0.658204551034111,"['Hydrops Fetalis', 'Flushing', 'Coprophagia', 'Dystonia', 'Chills', 'Colic']",2017-01
AR,22,0.6548393853446312,"['Dyspepsia', 'Motion Sickness', 'Halitosis']",2017-01
AZ,9,0.7584797944895357,"['Mouth Breathing', 'Birth Weight', 'Eructation']",2017-01
CA,4,0.6127999124969777,"['Hyperacusis', 'Flank Pain', 'Facial Paralysis', 'Pseudobulbar Palsy']",2017-01
CO,10,0.6299654064796623,"['Pseudophakia', 'Dyspnea', 'Hematemesis', 'Arthralgia', 'Hiccup', 'Muscle Weakness']",2017-01
CT,19,0.7119462378913101,"['Hoarseness', 'Morning Sickness']",2017-01
DC,15,0.6534686851355566,"['Tetany', 'Nausea', 'Seizures', 'Dyspepsia']",2017-01
DE,7,0.5972978256006506,"['Dysarthria', 'Neuralgia', 'Overweight', 'Chorea']",2017-01
FL,2,0.7357211125866447,"['Eye Hemorrhage', 'Gagging', 'Paraparesis']",2017-01
GA,18,0.5770487222537345,"['Phantom Limb', 'Mutism', 'Chest Pain', 'Language Disorders']",2017-01
HI,12,0.8137434677899736,"['Syncope', 'Pelvic Pain']",2017-01
IA,18,0.6360512205790172,"['Paraplegia', 'Tremor', 'Delirium', 'Weight Gain', 'Dyspepsia']",2017-01
ID,13,0.7761577162800379,"['Amnesia', 'Earache']",2017-01
IL,15,0.6545937340173091,"['Mouth Breathing', 'Dysphonia', 'Nocturia', 'Speech Disorders', 'Presbycusis']",2017-01
IN,3,0.6783098010079058,"['Vertigo', 'Constipation']",2017-01
KS,10,0.751214618763446,"['Prosopagnosia', 'Chorea', 'Stuttering', 'Purpura']",2017-01
KY,8,0.7289531787791237,"['Polyuria', 'Hypoventilation']",2017-01
LA,16,0.71232496780469,"['Jaundice', 'Agnosia', 'Anisocoria']",2017-01
MA,17,0.6272658483989286,"['Fasciculation', 'Fetal Weight']",2017-01
MD,20,0.6063582645034781,"['Labor Pain', 'Hiccup']",2017-01
ME,2,0.553548566031956,"['Presbycusis', 'Pelvic Pain', 'Dizziness']",2017-01
MI,20,0.7361240770057842,"['Feminization', 'Thinness', 'Ophthalmoplegia']",2017-01
MN,13,0.6876973287887119,"['Catatonia', 'Ecchymosis']",2017-01
MO,2,0.7081159274816675,"['Vertigo', 'Flank Pain']",2017-01
MS,7,0.7571520941157046,"['Angina Pectoris', 'Flank Pain']",2017-01
MT,19,0.6499407479126146,"['Heartburn', 'Dysarthria']",2017-01
NC,16,0.7041976959097158,"['Intermittent Claudication', 'Aphasia', 'Sarcopenia', 'Photophobia', 'Language Disorders']",2017-01
ND,1,0.6157889204265644,"['Body Weight', 'Blindness', 'Anorexia', 'Ecchymosis']",2017-01
NE,19,0.6715801051194981,"['Illusions', 'Hoarseness', 'Hyperemesis Gravidarum', 'Eye Pain']",2017-01
NH,10,0.5854093693168062,"['Encopresis', 'Birth Weight', 'Blindness', 'Abdominal Pain', 'Anorexia', 'Bulimia']",2017-01
NJ,15,0.6622898755181909,"['Hypocapnia', 'Paralysis', 'Flatulence']",2017-01
NM,8,0.6950649476440859,"['Cachexia', 'Paresthesia', 'Purpura']",2017-01
NV,1,0.6459917446460347,"['Pallor', 'Amblyopia']",2017-01
NY,1,0.7801716071080471,"['Pseudobulbar Palsy', 'Tinea Pedis']",2017-01
OH,5,0.7006383875057374,"['Lethargy', 'Photophobia']",2017-01
OK,20,0.6675746679076493,"['Vertigo', 'Anoxia']",2017-01
OR,2,0.6983106668414355,"['Livedo Reticularis', 'Diplopia']",2017-01
PA,14,0.6557148523974282,"['Acute Coronary Syndrome', 'Hypothermia', 'Eye Hemorrhage', 'Anisocoria']",2017-01
RI,15,0.6849275787736828,"['Tremor', 'Myoclonus']",2017-01
SC,12,0.6736400096081945,"['Hyperacusis', 'Chorea', 'Pruritus']",2017-01
SD,16,0.5983105116222103,"['Low Back Pain', 'Dysmenorrhea', 'Seizures', 'Tinnitus']",2017-01
TN,1,0.6853784051765689,"['Heart Murmurs', 'Pelvic Pain', 'Tinea Pedis']",2017-01
TX,14,0.7202230453673542,"['Hypocapnia', 'Neuralgia', 'Hypesthesia']",2017-01
UT,1,0.7200630890104446,"['Polyuria', 'Stuttering']",2017-01
VA,20,0.7390483344072517,"['Hiccup', 'Cachexia']",2017-01
VT,4,0.7992112359867662,"['Gagging', 'Hypoventilation']",2017-01
WA,6,0.7184374508173811,"['Cachexia', 'Quadriplegia']",2017-01
WI,17,0.6847201619613187,"['Hyperesthesia', 'Hirsutism', 'Overweight', 'Athetosis']",2017-01
WV,7,0.6354918907313922,"['Weight Loss', 'Pain', 'Amnesia', 'Amblyopia']",2017-01
WY,1,0.7939345320396646,"['Spasm', 'Constipation']",2017-01
AK,12,0.6320950919763585,"['Hiccup', 'Gastroparesis', 'Dysmenorrhea']",2017-02
AL,5,0.6469030297254962,"['Neuralgia', 'Paraplegia', 'Metatarsalgia', 'Seizures', 'Dysgeusia', 'Diarrhea']",2017-02
AR,18,0.6028502670338441,"['Cachexia', 'Toothache', 'Urinary Incontinence', 'Aphasia']",2017-02
AZ,21,0.6120075203642413,"['Illusions', 'Emaciation', 'Paresthesia', 'Prosopagnosia']",2017-02
CA,8,0.697130895322482,"['Mental Fatigue', 'Communication Disorders']",2017-02
CO,9,0.7058798310586623,"['Urinary Incontinence', 'Persistent Vegetative State', 'Proteinuria']",2017-02
CT,10,0.6924553592999952,"['Pelvic Pain', 'Arthralgia', 'Nausea', 'Pseudophakia']",2017-02
DC,12,0.6243620746486948,"['Bulimia', 'Diarrhea']",2017-02
DE,16,0.7755267505058066,"['Tetany', 'Stupor']",2017-02
FL,2,0.6842773904375103,"['Hypocapnia', 'Reticulocytosis']",2017-02
GA,17,0.614225145929479,"['Livedo Reticularis', 'Presbycusis', 'Quadriplegia']",2017-02
HI,7,0.6155458058377046,"['Overweight', 'Hirsutism', 'Dyspnea']",2017-02
IA,19,0.5762746750813318,"['Catatonia', 'Renal Colic', 'Stupor']",2017-02
ID,10,0.756267694298995,"['Amnesia', 'Earache']",2017-02
IL,14,0.7327892747893484,"['Eye Hemorrhage', 'Ophthalmoplegia']",2017-02
IN,20,0.8352298468846582,"['Echolalia', 'Bulimia']",2017-02
KS,6,0.6123710353719756,"['Flatulence', 'Blindness', 'Abdominal Pain', 'Headache', 'Hypothermia', 'Fever', 'Chest Pain', 'Vomiting', 'Apnea', 'Cough', 'Cyanosis']",2017-02
KY,10,0.64483689096725,"['Low Back Pain', 'Pelvic Pain', 'Tinnitus', 'Anisocoria']",2017-02
LA,18,0.6136802678179648,"['Illusions', 'Diarrhea', 'Dizziness', 'Earache']",2017-02
MA,9,0.7167167766600416,"['Feminization', 'Birth Weight']",2017-02
MD,9,0.6212056762050653,"['Dyslexia', 'Stupor', 'Sweating Sickness', 'Sleep Deprivation', 'Hemiplegia', 'Neck Pain']",2017-02
ME,17,0.612353093016871,"['Gastroparesis', 'Cachexia', 'Syncope', 'Ataxia', 'Hyperventilation', 'Arthralgia']",2017-02
MI,14,0.6747447449809935,"['Hyperalgesia', 'Arthralgia', 'Birth Weight', 'Hemoglobinuria']",2017-02
MN,6,0.7148169465167086,"['Susac Syndrome', 'Korsakoff Syndrome', 'Eye Pain']",2017-02
MO,13,0.6861175369676908,"['Cerebellar Ataxia', 'Sciatica']",2017-02
MS,6,0.6982009469298189,"['Ataxia', 'Coprophagia', 'Cough', 'Fever']",2017-02
MT,4,0.6327778955121951,"['Weight Gain', 'Hemoptysis', 'Anoxia']",2017-02
NC,18,0.5700772421898025,"['Eructation', 'Flushing', 'Arthralgia', 'Halitosis', 'Fetal Weight']",2017-02
ND,12,0.7169015364943576,"['Tremor', 'Colic']",2017-02
NE,1,0.7095430373899081,"['Renal Colic', 'Coma']",2017-02
NH,10,0.7533822333533585,"['Chest Pain', 'Seizures', 'Tinnitus']",2017-02
NJ,11,0.6853588149676415,"['Cachexia', 'Dysmenorrhea']",2017-02
NM,17,0.6250562319763212,"['Catatonia', 'Coprophagia', 'Neck Pain']",2017-02
NV,8,0.6823814373396263,"['Syncope', 'Dyspepsia']",2017-02
NY,15,0.6244533672461794,"['Hearing Disorders', 'Dysphonia', 'Intermittent Claudication', 'Tremor', 'Presbycusis']",2017-02
OH,12,0.6463454424216407,"['Dystonia', 'Angina Pectoris']",2017-02
OK,8,0.6478070691434248,"['Hallucinations', 'Paresis', 'Neck Pain', 'Diarrhea']",2017-02
OR,2,0.758164127218134,"['Toothache', 'Hypothermia', 'Snoring']",2017-02
PA,12,0.6760094060497842,"['Flushing', 'Edema', 'Hiccup', 'Speech Disorders']",2017-02
RI,15,0.6193775889022389,"['Echolalia', 'Dysmenorrhea', 'Hypoventilation']",2017-02
SC,21,0.6951169929945678,"['Tics', 'Amblyopia']",2017-02
SD,7,0.6792866224772338,"['Fatigue', 'Agnosia']",2017-02
TN,11,0.7386268273272166,"['Mouth Breathing', 'Dysphonia', 'Anisocoria', 'Hypercalciuria']",2017-02
TX,4,0.6582912872141772,"['Dyskinesias', 'Albuminuria', 'Waterhouse-Friderichsen Syndrome', 'Gait Ataxia']",2017-02
UT,12,0.7456887268271837,"['Hypothermia', 'Shoulder Pain', 'Emaciation']",2017-02
VA,20,0.6192605074333299,"['Hyperalgesia', 'Tinea Pedis', 'Hematemesis', 'Dysmenorrhea', 'Confusion', 'Ataxia', 'Hemiplegia', 'Hemoptysis']",2017-02
VT,19,0.6655141883775766,"['Lethargy', 'Purpura']",2017-02
WA,19,0.7068053705126486,"['Myoclonus', 'Emaciation', 'Amnesia']",2017-02
WI,3,0.6725847063187648,"['Asthenia', 'Amblyopia', 'Miosis', 'Neck Pain']",2017-02
WV,17,0.6345004762367396,"['Hemianopsia', 'Sciatica']",2017-02
WY,11,0.6796498197373241,"['Gastroparesis', 'Spasm', 'Constipation']",2017-02
AK,7,0.6610752641794552,"['Paralysis', 'Neuralgia']",2017-03
AL,17,0.6183620989274802,"['Hypothermia', 'Coma', 'Communication Disorders']",2017-03
AR,9,0.613466447328158,"['Diarrhea', 'Dysuria', 'Morning Sickness']",2017-03
AZ,10,0.5966664329654942,"['Amnesia', 'Facial Paralysis', 'Blindness', 'Confusion', 'Vomiting', 'Anoxia', 'Obesity', 'Amblyopia', 'Muscle Cramp', 'Anorexia']",2017-03
CA,2,0.6688249634205895,"['Gerstmann Syndrome', 'Fetal Weight']",2017-03
CO,19,0.721768791849338,"['Feminization', 'Angina Pectoris', 'Hearing Loss']",2017-03
CT,14,0.7472767301460581,"['Hiccup', 'Hematemesis']",2017-03
DC,3,0.7587742283633871,"['Seizures', 'Dyspepsia']",2017-03
DE,17,0.6509547489900941,"['Overweight', 'Sciatica', 'Chorea']",2017-03
FL,2,0.712637227199784,"['Myokymia', 'Flank Pain', 'Body Weight Changes']",2017-03
GA,22,0.6550522648083624,"['Eructation', 'Hyperalgesia']",2017-03
HI,12,0.6598407214803613,"['Fatigue', 'Birth Weight', 'Motion Sickness']",2017-03
IA,22,0.6016699300547391,"['Deafness', 'Jaundice', 'Chills', 'Blindness', 'Illusions', 'Tetany', 'Hearing Loss', 'Obesity', 'Sleep Deprivation', 'Anorexia', 'Cyanosis']",2017-03
ID,21,0.7920002405005528,"['Amnesia', 'Earache']",2017-03
IL,2,0.709772968218472,"['Asthenia', 'Motion Sickness']",2017-03
IN,1,0.7335704491490468,"['Muscle Cramp', 'Catalepsy']",2017-03
KS,6,0.6926729880343152,"['Sleep Disorders', 'Anoxia']",2017-03
KY,5,0.7214090346553307,"['Hematemesis', 'Dysmenorrhea', 'Ageusia', 'Ecchymosis']",2017-03
LA,1,0.6291913101366203,"['Feminization', 'Alien Hand Syndrome', 'Halitosis']",2017-03
MA,18,0.7069989031023154,"['Oliguria', 'Ecchymosis']",2017-03
MD,18,0.6124254689041201,"['Livedo Reticularis', 'Coma']",2017-03
ME,4,0.6864198248294202,"['Abdominal Pain', 'Asthenia', 'Neuralgia']",2017-03
MI,3,0.7362346159297073,"['Orthostatic Intolerance', 'Unconsciousness', 'Fasciculation']",2017-03
MN,1,0.6644437543341485,"['Metatarsalgia', 'Hydrops Fetalis', 'Paresis']",2017-03
MO,7,0.7249629201845084,"['Cerebellar Ataxia', 'Sciatica']",2017-03
MS,1,0.7109037959612448,"['Sleep Deprivation', 'Paralysis']",2017-03
MT,11,0.6211828941365217,"['Hiccup', 'Heartburn', 'Dysarthria']",2017-03
NC,18,0.6074574840905534,"['Coma', 'Learning Disorders', 'Dyspepsia', 'Motion Sickness', 'Hemoptysis']",2017-03
ND,15,0.652501497168078,"['Hypothermia', 'Headache', 'Tics', 'Hiccup']",2017-03
NE,11,0.657065272235424,"['Ataxia', 'Hemianopsia', 'Hoarseness', 'Apnea']",2017-03
NH,22,0.733121042901972,"['Paralysis', 'Diplopia', 'Purpura']",2017-03
NJ,8,0.6516573248367324,"['Hyperphagia', 'Heart Murmurs', 'Speech Disorders', 'Hematemesis', 'Seizures']",2017-03
NM,15,0.6573531235202066,"['Presbycusis', 'Stuttering']",2017-03
NV,10,0.6140796673560557,"['Lethargy', 'Deafness', 'Coprophagia']",2017-03
NY,1,0.6017164874634803,"['Unconsciousness', 'Tinea Pedis', 'Ageusia', 'Trismus', 'Dysmenorrhea', 'Dysgeusia', 'Hemoptysis']",2017-03
OH,9,0.6869825796987646,"['Paralysis', 'Metatarsalgia', 'Abdominal Pain', 'Body Weight']",2017-03
OK,6,0.6213529195808866,"['Tremor', 'Catatonia', 'Sarcopenia']",2017-03
OR,10,0.6321774884679251,"['Hypothermia', 'Mutism', 'Toothache', 'Snoring']",2017-03
PA,18,0.6649700398030118,"['Trismus', 'Asthenia', 'Sweating Sickness', 'Morning Sickness']",2017-03
RI,19,0.7456955397236986,"['Cachexia', 'Miosis']",2017-03
SC,5,0.6979619974929047,"['Dysmenorrhea', 'Labor Pain', 'Jaundice', 'Ageusia']",2017-03
SD,3,0.6459669193132981,"['Seizures', 'Tinnitus']",2017-03
TN,10,0.6621384056217251,"['Anomia', 'Flank Pain', 'Hypoventilation']",2017-03
TX,11,0.6517123631190271,"['Mouth Breathing', 'Horner Syndrome', 'Reticulocytosis', 'Urinary Incontinence', 'Quadriplegia', 'Photophobia', 'Arthralgia', 'Korsakoff Syndrome']",2017-03
UT,11,0.6795340637652273,"['Pallor', 'Sleep Deprivation', 'Tinnitus']",2017-03
VA,7,0.7321335654995208,"['Dysarthria', 'Dyspnea', 'Myotonia', 'Purpura']",2017-03
VT,6,0.6773886541975576,"['Lethargy', 'Paralysis', 'Purpura']",2017-03
WA,14,0.6787067038440466,"['Anomia', 'Paraplegia']",2017-03
WI,2,0.6576457520414313,"['Renal Colic', 'Neck Pain']",2017-03
WV,3,0.6414820357378339,"['Low Back Pain', 'Torticollis', 'Hallucinations', 'Back Pain']",2017-03
WY,1,0.7766619864549019,"['Heartburn', 'Hearing Loss']",2017-03
AK,19,0.65700468340656,"['Chest Pain', 'Cyanosis']",2017-04
AL,2,0.7681716597594224,"['Sleep Disorders', 'Hyperventilation', 'Encopresis', 'Chorea']",2017-04
AR,10,0.6720402051502249,"['Cachexia', 'Sneezing', 'Polyuria']",2017-04
AZ,8,0.6713431807939618,"['Unconsciousness', 'Hallucinations']",2017-04
CA,17,0.6298311691865339,"['Asthenia', 'Myokymia', 'Facial Paralysis']",2017-04
CO,6,0.6888294671914762,"['Pallor', 'Hemiplegia', 'Chest Pain']",2017-04
CT,6,0.7082331853261546,"['Lethargy', 'Dysphonia']",2017-04
DC,1,0.6939316185096939,"['Bulimia', 'Morning Sickness']",2017-04
DE,1,0.6476679856678581,"['Lethargy', 'Sleep Deprivation', 'Pain']",2017-04
FL,6,0.6855622745914575,"['Feminization', 'Amnesia', 'Illusions']",2017-04
GA,10,0.644191699162155,"['Low Back Pain', 'Arthralgia', 'Morning Sickness']",2017-04
HI,14,0.6725194042621417,"['Syncope', 'Pelvic Pain', 'Earache']",2017-04
IA,9,0.6112375128215789,"['Pain', 'Encopresis', 'Abdominal Pain', 'Sneezing', 'Back Pain', 'Arthralgia', 'Nausea', 'Dysgeusia', 'Diarrhea']",2017-04
ID,9,0.6352743563810042,"['Hallucinations', 'Flushing']",2017-04
IL,10,0.7442438463154613,"['Neuralgia', 'Heart Murmurs', 'Hypercalciuria', 'Proteinuria']",2017-04
IN,8,0.6549332299456128,"['Lethargy', 'Dyspnea', 'Proteinuria', 'Tetany', 'Livedo Reticularis']",2017-04
KS,9,0.6735566051280899,"['Vertigo', 'Urinary Incontinence', 'Chorea']",2017-04
KY,20,0.6633439936877029,"['Mouth Breathing', 'Emaciation', 'Encopresis', 'Toothache']",2017-04
LA,1,0.7045201352799196,"['Feminization', 'Alien Hand Syndrome', 'Halitosis']",2017-04
MA,18,0.7276007298850085,"['Orthostatic Intolerance', 'Trismus', 'Anoxia', 'Hyperemesis Gravidarum', 'Eye Pain']",2017-04
MD,10,0.5977304579514968,"['Labor Pain', 'Hiccup', 'Fasciculation', 'Hot Flashes']",2017-04
ME,11,0.6862530039625012,"['Feminization', 'Heartburn', 'Myoclonus']",2017-04
MI,10,0.6445497317042946,"['Acute Coronary Syndrome', 'Hyperesthesia', 'Hypercalciuria']",2017-04
MN,7,0.6619339123980845,"['Eructation', 'Ophthalmoplegia', 'Stupor']",2017-04
MO,5,0.6482805013489435,"['Mouth Breathing', 'Diplopia', 'Purpura Fulminans']",2017-04
MS,21,0.6667052101099773,"['Cachexia', 'Proteinuria']",2017-04
MT,3,0.6138462804756002,"['Aphasia', 'Sneezing', 'Motion Sickness']",2017-04
NC,6,0.6677442673139661,"['Hot Flashes', 'Muscle Weakness', 'Scotoma']",2017-04
ND,13,0.6533598007267309,"['Dizziness', 'Oliguria', 'Halitosis']",2017-04
NE,4,0.7434614119849527,"['Renal Colic', 'Coma']",2017-04
NH,16,0.6329214812793209,"['Asthenia', 'Hypercapnia']",2017-04
NJ,2,0.7359894660535077,"['Sarcopenia', 'Eructation', 'Dysuria', 'Labor Pain']",2017-04
NM,14,0.638452717233747,"['Hearing Loss', 'Sneezing', 'Bulimia', 'Body Weight']",2017-04
NV,14,0.7632120753570165,"['Paresthesia', 'Aphasia']",2017-04
NY,3,0.6871710521681396,"['Hyperemesis Gravidarum', 'Pelvic Pain']",2017-04
OH,2,0.6487972940655888,"['Cachexia', 'Hyperalgesia', 'Aphonia', 'Hemoglobinuria']",2017-04
OK,5,0.7718676324094882,"['Livedo Reticularis', 'Tinea Pedis']",2017-04
OR,1,0.5842265418875517,"['Ageusia', 'Livedo Reticularis', 'Diplopia']",2017-04
PA,7,0.7177594787839369,"['Thinness', 'Renal Colic', 'Hypercalciuria']",2017-04
RI,18,0.7808857158937035,"['Toothache', 'Chest Pain']",2017-04
SC,4,0.645349925326321,"['Delirium', 'Encopresis', 'Spasm', 'Diplopia']",2017-04
SD,2,0.7695879579359333,"['Seizures', 'Tinnitus']",2017-04
TN,15,0.646796396139111,"['Myoclonus', 'Dysgeusia', 'Motion Sickness', 'Morning Sickness']",2017-04
TX,10,0.6206370500266474,"['Hydrops Fetalis', 'Heartburn', 'Hirsutism', 'Thinness', 'Cerebellar Ataxia', 'Necrolytic Migratory Erythema', 'Myotonia']",2017-04
UT,9,0.631583202232871,"['Sleep Disorders', 'Hyperalgesia', 'Flushing', 'Nocturia']",2017-04
VA,8,0.8237893138028237,"['Hematemesis', 'Hyperalgesia']",2017-04
VT,13,0.6578495661962075,"['Hiccup', 'Halitosis']",2017-04
WA,20,0.6421498722163851,"['Eructation', 'Arthralgia', 'Neck Pain']",2017-04
WI,8,0.6278308121412922,"['Dysuria', 'Hemianopsia', 'Flushing']",2017-04
WV,9,0.8511597888639804,"['Gagging', 'Paraplegia']",2017-04
WY,14,0.6499412489803601,"['Gastroparesis', 'Spasm', 'Constipation']",2017-04
AK,5,0.6816527802437186,"['Tremor', 'Pain', 'Vomiting']",2017-05
AL,9,0.6529524900796702,"['Hot Flashes', 'Hyperemesis Gravidarum', 'Hemoglobinuria']",2017-05
AR,17,0.6298667594714432,"['Blindness', 'Abdominal Pain', 'Quadriplegia', 'Torticollis', 'Dysphonia', 'Tinnitus']",2017-05
AZ,5,0.6474222830425336,"['Anoxia', 'Prosopagnosia', 'Tetany', 'Confusion', 'Hearing Loss', 'Cough']",2017-05
CA,2,0.7176880581806976,"['Communication Disorders', 'Vocal Cord Paralysis', 'Pseudophakia']",2017-05
CO,15,0.6875085668723514,"['Nocturia', 'Muscle Cramp', 'Asthenia']",2017-05
CT,4,0.6972610850513888,"['Shoulder Pain', 'Amnesia', 'Anorexia', 'Angina Pectoris']",2017-05
